"","station_id","stationname","date","daytype","rides","yearNumber"
"362030",40890,"O'Hare Airport","12/25/2001","U",4766,"2001"
"362276",40890,"O'Hare Airport","07/18/2002","W",9546,"2002"
"362297",40890,"O'Hare Airport","09/10/2006","U",8511,"2006"
"362379",40890,"O'Hare Airport","11/04/2011","W",11508,"2011"
"362424",40890,"O'Hare Airport","03/22/2004","W",8553,"2004"
"362438",40890,"O'Hare Airport","03/26/2010","W",9103,"2010"
"362622",40890,"O'Hare Airport","04/18/2001","W",8274,"2001"
"362918",40890,"O'Hare Airport","05/22/2009","W",11075,"2009"
"363166",40890,"O'Hare Airport","11/20/2001","W",6986,"2001"
"363320",40890,"O'Hare Airport","01/31/2004","A",5090,"2004"
"363324",40890,"O'Hare Airport","06/20/2013","W",11661,"2013"
"363342",40890,"O'Hare Airport","07/23/2009","W",9709,"2009"
"363414",40890,"O'Hare Airport","09/02/2007","U",8326,"2007"
"363597",40890,"O'Hare Airport","09/16/2001","U",5315,"2001"
"363814",40890,"O'Hare Airport","01/02/2013","W",9755,"2013"
"363864",40890,"O'Hare Airport","10/08/2004","W",12936,"2004"
"363935",40890,"O'Hare Airport","09/29/2012","A",8909,"2012"
"364107",40890,"O'Hare Airport","03/16/2004","W",7425,"2004"
"364584",40890,"O'Hare Airport","08/26/2008","W",8336,"2008"
"364932",40890,"O'Hare Airport","12/25/2010","U",5418,"2010"
"364982",40890,"O'Hare Airport","07/08/2009","W",8283,"2009"
"365105",40890,"O'Hare Airport","10/28/2009","W",7386,"2009"
"365267",40890,"O'Hare Airport","07/13/2010","W",8683,"2010"
"365811",40890,"O'Hare Airport","08/01/2014","W",12484,"2014"
"365889",40890,"O'Hare Airport","08/10/2006","W",9955,"2006"
"366184",40890,"O'Hare Airport","08/26/2016","W",13470,"2016"
"366615",40890,"O'Hare Airport","05/13/2015","W",11688,"2015"
"366648",40890,"O'Hare Airport","06/14/2007","W",10764,"2007"
"366729",40890,"O'Hare Airport","05/24/2015","U",9274,"2015"
"366760",40890,"O'Hare Airport","05/30/2006","W",10409,"2006"
"367078",40890,"O'Hare Airport","03/03/2003","W",7569,"2003"
"367251",40890,"O'Hare Airport","05/28/2013","W",10691,"2013"
"367406",40890,"O'Hare Airport","01/04/2016","W",10936,"2016"
"367459",40890,"O'Hare Airport","02/15/2005","W",7567,"2005"
"367461",40890,"O'Hare Airport","12/07/2014","U",8269,"2014"
"367693",40890,"O'Hare Airport","11/10/2009","W",7187,"2009"
"368014",40890,"O'Hare Airport","01/05/2009","W",8206,"2009"
"368034",40890,"O'Hare Airport","12/21/2012","W",9588,"2012"
"368138",40890,"O'Hare Airport","08/13/2005","A",7730,"2005"
"368546",40890,"O'Hare Airport","03/24/2008","W",9630,"2008"
"368606",40890,"O'Hare Airport","06/26/2017","W",12523,"2017"
"369264",40890,"O'Hare Airport","02/22/2013","W",9080,"2013"
"369622",40890,"O'Hare Airport","06/22/2008","U",8225,"2008"
"369736",40890,"O'Hare Airport","02/23/2001","W",8836,"2001"
"369762",40890,"O'Hare Airport","05/20/2013","W",11298,"2013"
"369781",40890,"O'Hare Airport","08/30/2007","W",10747,"2007"
"369845",40890,"O'Hare Airport","11/06/2016","U",11255,"2016"
"369962",40890,"O'Hare Airport","04/18/2015","A",9304,"2015"
"369976",40890,"O'Hare Airport","02/18/2010","W",7222,"2010"
"370384",40890,"O'Hare Airport","06/19/2003","W",9157,"2003"
"370386",40890,"O'Hare Airport","08/02/2017","W",12852,"2017"
"370654",40890,"O'Hare Airport","11/25/2004","U",7272,"2004"
"370772",40890,"O'Hare Airport","10/22/2011","A",8599,"2011"
"370838",40890,"O'Hare Airport","04/27/2015","W",11200,"2015"
"370974",40890,"O'Hare Airport","06/02/2013","U",9424,"2013"
"371019",40890,"O'Hare Airport","11/23/2013","A",7652,"2013"
"371053",40890,"O'Hare Airport","09/10/2015","W",12888,"2015"
"371099",40890,"O'Hare Airport","09/05/2004","U",7034,"2004"
"371176",40890,"O'Hare Airport","11/07/2008","W",10544,"2008"
"371253",40890,"O'Hare Airport","02/02/2005","W",6999,"2005"
"371337",40890,"O'Hare Airport","02/03/2002","U",5560,"2002"
"371509",40890,"O'Hare Airport","07/07/2007","A",8187,"2007"
"371806",40890,"O'Hare Airport","02/07/2008","W",8308,"2008"
"371834",40890,"O'Hare Airport","03/22/2010","W",8581,"2010"
"371838",40890,"O'Hare Airport","11/04/2008","W",7961,"2008"
"371924",40890,"O'Hare Airport","08/17/2012","W",12540,"2012"
"372053",40890,"O'Hare Airport","06/18/2008","W",9146,"2008"
"372231",40890,"O'Hare Airport","06/30/2005","W",10125,"2005"
"372450",40890,"O'Hare Airport","06/24/2009","W",8224,"2009"
"372649",40890,"O'Hare Airport","02/25/2015","W",9275,"2015"
"372678",40890,"O'Hare Airport","03/15/2012","W",10385,"2012"
"372846",40890,"O'Hare Airport","07/11/2001","W",8816,"2001"
"372928",40890,"O'Hare Airport","11/16/2005","W",8534,"2005"
"372997",40890,"O'Hare Airport","08/18/2012","A",9362,"2012"
"373275",40890,"O'Hare Airport","01/31/2005","W",8234,"2005"
"373627",40890,"O'Hare Airport","07/13/2009","W",9211,"2009"
"373884",40890,"O'Hare Airport","09/26/2001","W",6607,"2001"
"373923",40890,"O'Hare Airport","05/12/2015","W",10758,"2015"
"373924",40890,"O'Hare Airport","11/02/2005","W",8651,"2005"
"374014",40890,"O'Hare Airport","08/28/2008","W",10116,"2008"
"374162",40890,"O'Hare Airport","02/12/2006","U",6921,"2006"
"374189",40890,"O'Hare Airport","10/21/2004","W",9676,"2004"
"374201",40890,"O'Hare Airport","03/23/2011","W",7845,"2011"
"374253",40890,"O'Hare Airport","03/13/2015","W",12971,"2015"
"374652",40890,"O'Hare Airport","04/24/2017","W",11299,"2017"
"374700",40890,"O'Hare Airport","05/08/2010","A",6752,"2010"
"374714",40890,"O'Hare Airport","10/24/2014","W",12652,"2014"
"375028",40890,"O'Hare Airport","03/30/2013","A",6846,"2013"
"375035",40890,"O'Hare Airport","02/09/2006","W",8528,"2006"
"375078",40890,"O'Hare Airport","06/03/2003","W",7989,"2003"
"375432",40890,"O'Hare Airport","06/16/2011","W",11997,"2011"
"375650",40890,"O'Hare Airport","06/29/2015","W",12126,"2015"
"375943",40890,"O'Hare Airport","03/19/2001","W",9001,"2001"
"376013",40890,"O'Hare Airport","06/01/2001","W",9364,"2001"
"376071",40890,"O'Hare Airport","03/03/2010","W",6742,"2010"
"376116",40890,"O'Hare Airport","07/12/2005","W",9139,"2005"
"376141",40890,"O'Hare Airport","06/05/2012","W",10081,"2012"
"376209",40890,"O'Hare Airport","05/19/2001","A",7550,"2001"
"376274",40890,"O'Hare Airport","07/26/2005","W",9327,"2005"
"376340",40890,"O'Hare Airport","04/27/2010","W",7450,"2010"
"376551",40890,"O'Hare Airport","05/27/2007","U",7856,"2007"
"376567",40890,"O'Hare Airport","06/28/2014","A",7218,"2014"
"376700",40890,"O'Hare Airport","04/07/2011","W",9028,"2011"
"377247",40890,"O'Hare Airport","05/19/2012","A",8713,"2012"
"377440",40890,"O'Hare Airport","10/01/2008","W",8365,"2008"
"377668",40890,"O'Hare Airport","01/02/2010","A",6545,"2010"
"377825",40890,"O'Hare Airport","02/11/2004","W",6655,"2004"
"377839",40890,"O'Hare Airport","12/18/2001","W",6866,"2001"
"377853",40890,"O'Hare Airport","09/21/2010","W",8635,"2010"
"377966",40890,"O'Hare Airport","01/14/2003","W",6919,"2003"
"378027",40890,"O'Hare Airport","09/05/2002","W",8564,"2002"
"378132",40890,"O'Hare Airport","03/03/2004","W",6932,"2004"
"378171",40890,"O'Hare Airport","07/21/2010","W",8997,"2010"
"378252",40890,"O'Hare Airport","06/22/2016","W",11607,"2016"
"378510",40890,"O'Hare Airport","01/31/2009","A",5376,"2009"
"378793",40890,"O'Hare Airport","05/16/2005","W",10225,"2005"
"379012",40890,"O'Hare Airport","12/01/2013","U",14218,"2013"
"379144",40890,"O'Hare Airport","01/16/2005","U",6069,"2005"
"379215",40890,"O'Hare Airport","07/31/2007","W",9793,"2007"
"379291",40890,"O'Hare Airport","08/09/2010","W",10246,"2010"
"379397",40890,"O'Hare Airport","05/27/2014","W",10586,"2014"
"379697",40890,"O'Hare Airport","06/14/2013","W",12636,"2013"
"379949",40890,"O'Hare Airport","01/04/2003","A",6504,"2003"
"380154",40890,"O'Hare Airport","12/12/2007","W",7423,"2007"
"380349",40890,"O'Hare Airport","11/23/2002","A",6095,"2002"
"380377",40890,"O'Hare Airport","11/22/2017","W",11684,"2017"
"380514",40890,"O'Hare Airport","03/15/2014","A",8512,"2014"
"380539",40890,"O'Hare Airport","01/28/2007","U",6908,"2007"
"380679",40890,"O'Hare Airport","02/21/2002","W",7060,"2002"
"380983",40890,"O'Hare Airport","09/08/2009","W",9528,"2009"
"381086",40890,"O'Hare Airport","10/26/2004","W",8284,"2004"
"381243",40890,"O'Hare Airport","07/16/2013","W",9902,"2013"
"381269",40890,"O'Hare Airport","04/13/2016","W",10364,"2016"
"381467",40890,"O'Hare Airport","10/21/2010","W",10652,"2010"
"381844",40890,"O'Hare Airport","03/28/2001","W",7698,"2001"
"381895",40890,"O'Hare Airport","06/12/2005","U",9538,"2005"
"381923",40890,"O'Hare Airport","11/08/2014","A",8099,"2014"
"382482",40890,"O'Hare Airport","02/09/2013","A",5190,"2013"
"382606",40890,"O'Hare Airport","11/25/2015","W",12051,"2015"
"382979",40890,"O'Hare Airport","05/21/2010","W",10209,"2010"
"383140",40890,"O'Hare Airport","04/10/2009","W",8846,"2009"
"383177",40890,"O'Hare Airport","10/17/2003","W",10372,"2003"
"383246",40890,"O'Hare Airport","02/08/2016","W",9522,"2016"
"383461",40890,"O'Hare Airport","07/21/2005","W",10236,"2005"
"383561",40890,"O'Hare Airport","12/22/2002","U",5944,"2002"
"383563",40890,"O'Hare Airport","11/21/2012","W",11272,"2012"
"383587",40890,"O'Hare Airport","01/30/2016","A",7278,"2016"
"383817",40890,"O'Hare Airport","04/13/2017","W",12120,"2017"
"384029",40890,"O'Hare Airport","03/07/2008","W",8668,"2008"
"384031",40890,"O'Hare Airport","04/21/2013","U",8664,"2013"
"384075",40890,"O'Hare Airport","04/24/2005","U",7817,"2005"
"384115",40890,"O'Hare Airport","07/05/2011","W",11670,"2011"
"384190",40890,"O'Hare Airport","06/15/2003","U",7658,"2003"
"384554",40890,"O'Hare Airport","01/04/2007","W",9618,"2007"
"384654",40890,"O'Hare Airport","07/08/2004","W",9268,"2004"
"385011",40890,"O'Hare Airport","10/05/2013","A",8411,"2013"
"385044",40890,"O'Hare Airport","10/12/2008","U",8684,"2008"
"385070",40890,"O'Hare Airport","09/06/2011","W",10728,"2011"
"385089",40890,"O'Hare Airport","10/19/2011","W",8883,"2011"
"385181",40890,"O'Hare Airport","01/21/2004","W",6764,"2004"
"385231",40890,"O'Hare Airport","01/11/2017","W",8751,"2017"
"385486",40890,"O'Hare Airport","01/19/2015","W",9525,"2015"
"385638",40890,"O'Hare Airport","10/12/2007","W",11305,"2007"
"385784",40890,"O'Hare Airport","02/01/2009","U",5958,"2009"
"385844",40890,"O'Hare Airport","01/04/2001","W",8280,"2001"
"386126",40890,"O'Hare Airport","06/24/2006","A",8013,"2006"
"386161",40890,"O'Hare Airport","11/10/2004","W",8925,"2004"
"386162",40890,"O'Hare Airport","02/13/2004","W",8569,"2004"
"386483",40890,"O'Hare Airport","03/20/2016","U",9274,"2016"
"386603",40890,"O'Hare Airport","05/30/2007","W",9235,"2007"
"386692",40890,"O'Hare Airport","02/17/2002","U",6060,"2002"
"386861",40890,"O'Hare Airport","05/06/2009","W",7503,"2009"
"386886",40890,"O'Hare Airport","08/30/2011","W",9225,"2011"
"386957",40890,"O'Hare Airport","07/12/2007","W",11197,"2007"
"387274",40890,"O'Hare Airport","08/18/2007","A",8141,"2007"
"387368",40890,"O'Hare Airport","06/21/2004","W",10185,"2004"
"387395",40890,"O'Hare Airport","06/13/2009","A",8124,"2009"
"387465",40890,"O'Hare Airport","01/11/2009","U",6764,"2009"
"387654",40890,"O'Hare Airport","08/07/2007","W",9226,"2007"
"387822",40890,"O'Hare Airport","08/07/2010","A",9655,"2010"
"387935",40890,"O'Hare Airport","03/28/2012","W",8753,"2012"
"388135",40890,"O'Hare Airport","11/13/2003","W",8462,"2003"
"388220",40890,"O'Hare Airport","07/18/2016","W",12291,"2016"
"388301",40890,"O'Hare Airport","07/03/2010","A",8800,"2010"
"388325",40890,"O'Hare Airport","01/18/2015","U",6991,"2015"
"388364",40890,"O'Hare Airport","06/06/2009","A",6886,"2009"
"388734",40890,"O'Hare Airport","02/08/2002","W",7590,"2002"
"388772",40890,"O'Hare Airport","09/25/2007","W",8137,"2007"
"388833",40890,"O'Hare Airport","02/01/2014","A",6489,"2014"
"388943",40890,"O'Hare Airport","09/13/2002","W",9313,"2002"
"389055",40890,"O'Hare Airport","08/09/2012","W",11674,"2012"
"389085",40890,"O'Hare Airport","09/30/2013","W",10632,"2013"
"389131",40890,"O'Hare Airport","08/10/2010","W",9231,"2010"
"389328",40890,"O'Hare Airport","07/30/2008","W",9667,"2008"
"389336",40890,"O'Hare Airport","01/27/2014","W",7293,"2014"
"389429",40890,"O'Hare Airport","09/06/2015","U",10494,"2015"
"389542",40890,"O'Hare Airport","10/27/2014","W",11163,"2014"
"389722",40890,"O'Hare Airport","02/07/2001","W",7052,"2001"
"389861",40890,"O'Hare Airport","03/29/2016","W",10008,"2016"
"390296",40890,"O'Hare Airport","05/14/2007","W",9971,"2007"
"390388",40890,"O'Hare Airport","01/09/2006","W",8598,"2006"
"390527",40890,"O'Hare Airport","10/06/2006","W",12355,"2006"
"390685",40890,"O'Hare Airport","07/08/2002","W",10154,"2002"
"391218",40890,"O'Hare Airport","02/02/2007","W",8935,"2007"
"391413",40890,"O'Hare Airport","06/27/2012","W",10356,"2012"
"391619",40890,"O'Hare Airport","04/25/2013","W",10199,"2013"
"391735",40890,"O'Hare Airport","08/06/2014","W",10813,"2014"
"391981",40890,"O'Hare Airport","12/19/2007","W",8333,"2007"
"392284",40890,"O'Hare Airport","05/29/2004","A",7545,"2004"
"392327",40890,"O'Hare Airport","03/13/2017","W",10100,"2017"
"392402",40890,"O'Hare Airport","10/20/2010","W",8767,"2010"
"392594",40890,"O'Hare Airport","01/30/2007","W",7388,"2007"
"392607",40890,"O'Hare Airport","11/20/2013","W",9480,"2013"
"392637",40890,"O'Hare Airport","10/31/2010","U",8317,"2010"
"392642",40890,"O'Hare Airport","02/28/2007","W",8002,"2007"
"392760",40890,"O'Hare Airport","06/30/2001","A",7376,"2001"
"392911",40890,"O'Hare Airport","03/05/2008","W",7541,"2008"
"393028",40890,"O'Hare Airport","07/11/2006","W",8784,"2006"
"393539",40890,"O'Hare Airport","04/29/2011","W",10453,"2011"
"393602",40890,"O'Hare Airport","11/08/2010","W",9191,"2010"
"393605",40890,"O'Hare Airport","08/27/2009","W",9641,"2009"
"393634",40890,"O'Hare Airport","05/07/2007","W",9772,"2007"
"393645",40890,"O'Hare Airport","03/12/2001","W",8083,"2001"
"394033",40890,"O'Hare Airport","07/03/2017","W",10438,"2017"
"394152",40890,"O'Hare Airport","12/20/2015","U",8866,"2015"
"394153",40890,"O'Hare Airport","05/04/2005","W",8570,"2005"
"394362",40890,"O'Hare Airport","07/27/2008","U",8501,"2008"
"394505",40890,"O'Hare Airport","12/26/2016","U",11125,"2016"
"394510",40890,"O'Hare Airport","07/24/2012","W",9771,"2012"
"394574",40890,"O'Hare Airport","10/26/2017","W",12534,"2017"
"394599",40890,"O'Hare Airport","12/22/2014","W",9028,"2014"
"394646",40890,"O'Hare Airport","08/25/2007","A",7681,"2007"
"394718",40890,"O'Hare Airport","08/23/2006","W",9578,"2006"
"394729",40890,"O'Hare Airport","06/10/2001","U",7915,"2001"
"394741",40890,"O'Hare Airport","02/17/2014","W",10666,"2014"
"394781",40890,"O'Hare Airport","05/02/2004","U",7315,"2004"
"394969",40890,"O'Hare Airport","10/26/2005","W",9084,"2005"
"395040",40890,"O'Hare Airport","01/19/2004","W",7691,"2004"
"395191",40890,"O'Hare Airport","02/22/2011","W",8137,"2011"
"395400",40890,"O'Hare Airport","02/05/2001","W",8033,"2001"
"395577",40890,"O'Hare Airport","10/26/2003","U",7240,"2003"
"395648",40890,"O'Hare Airport","10/04/2007","W",10207,"2007"
"395902",40890,"O'Hare Airport","07/10/2011","U",8950,"2011"
"395911",40890,"O'Hare Airport","12/19/2016","W",9675,"2016"
"395925",40890,"O'Hare Airport","08/22/2009","A",7646,"2009"
"396073",40890,"O'Hare Airport","10/23/2009","W",10360,"2009"
"396155",40890,"O'Hare Airport","12/29/2015","W",12752,"2015"
"396175",40890,"O'Hare Airport","10/21/2014","W",9334,"2014"
"396295",40890,"O'Hare Airport","01/02/2004","W",7262,"2004"
"396414",40890,"O'Hare Airport","06/04/2005","A",6793,"2005"
"396502",40890,"O'Hare Airport","03/25/2015","W",9659,"2015"
"396546",40890,"O'Hare Airport","04/08/2012","U",8937,"2012"
"396691",40890,"O'Hare Airport","05/08/2016","U",10945,"2016"
"396726",40890,"O'Hare Airport","01/07/2007","U",7409,"2007"
"396773",40890,"O'Hare Airport","07/01/2001","U",7667,"2001"
"397687",40890,"O'Hare Airport","04/08/2006","A",7558,"2006"
"397886",40890,"O'Hare Airport","01/07/2008","W",7794,"2008"
"397968",40890,"O'Hare Airport","05/26/2009","W",9319,"2009"
"398368",40890,"O'Hare Airport","05/18/2011","W",8727,"2011"
"398562",40890,"O'Hare Airport","02/25/2012","A",6426,"2012"
"398665",40890,"O'Hare Airport","12/25/2013","U",6315,"2013"
"399050",40890,"O'Hare Airport","08/14/2007","W",9161,"2007"
"399094",40890,"O'Hare Airport","06/24/2016","W",14283,"2016"
"399469",40890,"O'Hare Airport","03/09/2003","U",6496,"2003"
"399548",40890,"O'Hare Airport","08/16/2005","W",9230,"2005"
"399593",40890,"O'Hare Airport","02/23/2012","W",8522,"2012"
"399651",40890,"O'Hare Airport","06/24/2010","W",10801,"2010"
"399675",40890,"O'Hare Airport","10/02/2016","U",10516,"2016"
"399773",40890,"O'Hare Airport","11/15/2017","W",10090,"2017"
"399942",40890,"O'Hare Airport","10/27/2011","W",10433,"2011"
"400291",40890,"O'Hare Airport","06/05/2014","W",11440,"2014"
"400473",40890,"O'Hare Airport","06/06/2016","W",12827,"2016"
"400868",40890,"O'Hare Airport","09/29/2008","W",8928,"2008"
"400892",40890,"O'Hare Airport","08/09/2008","A",8809,"2008"
"401262",40890,"O'Hare Airport","09/02/2005","W",12103,"2005"
"401301",40890,"O'Hare Airport","10/23/2004","A",6696,"2004"
"401326",40890,"O'Hare Airport","08/16/2007","W",10657,"2007"
"401464",40890,"O'Hare Airport","09/23/2006","A",8171,"2006"
"401601",40890,"O'Hare Airport","04/23/2005","A",6294,"2005"
"401608",40890,"O'Hare Airport","10/31/2001","W",6471,"2001"
"401810",40890,"O'Hare Airport","10/04/2010","W",9773,"2010"
"402331",40890,"O'Hare Airport","05/13/2001","U",7438,"2001"
"402434",40890,"O'Hare Airport","12/22/2003","W",7659,"2003"
"402436",40890,"O'Hare Airport","04/20/2012","W",11356,"2012"
"402531",40890,"O'Hare Airport","02/13/2015","W",10427,"2015"
"402534",40890,"O'Hare Airport","10/26/2010","W",7486,"2010"
"402590",40890,"O'Hare Airport","04/10/2007","W",8709,"2007"
"402740",40890,"O'Hare Airport","09/03/2009","W",9067,"2009"
"403037",40890,"O'Hare Airport","04/24/2015","W",12172,"2015"
"403052",40890,"O'Hare Airport","06/23/2008","W",10195,"2008"
"403240",40890,"O'Hare Airport","03/27/2003","W",7549,"2003"
"403377",40890,"O'Hare Airport","07/12/2009","U",8319,"2009"
"403560",40890,"O'Hare Airport","09/14/2003","U",7274,"2003"
"403586",40890,"O'Hare Airport","12/16/2001","U",5852,"2001"
"403962",40890,"O'Hare Airport","12/13/2007","W",8242,"2007"
"404123",40890,"O'Hare Airport","07/14/2013","U",10474,"2013"
"404271",40890,"O'Hare Airport","11/12/2010","W",11177,"2010"
"404304",40890,"O'Hare Airport","08/20/2012","W",11100,"2012"
"404354",40890,"O'Hare Airport","02/03/2015","W",9402,"2015"
"404449",40890,"O'Hare Airport","07/04/2007","U",7870,"2007"
"404570",40890,"O'Hare Airport","09/12/2011","W",10272,"2011"
"404709",40890,"O'Hare Airport","03/23/2005","W",8559,"2005"
"404829",40890,"O'Hare Airport","02/17/2013","U",7371,"2013"
"404867",40890,"O'Hare Airport","05/06/2007","U",8506,"2007"
"404967",40890,"O'Hare Airport","03/19/2014","W",8488,"2014"
"404971",40890,"O'Hare Airport","05/20/2010","W",9351,"2010"
"405050",40890,"O'Hare Airport","05/23/2017","W",11685,"2017"
"405184",40890,"O'Hare Airport","06/23/2012","A",9102,"2012"
"405325",40890,"O'Hare Airport","04/07/2010","W",7407,"2010"
"405326",40890,"O'Hare Airport","11/09/2005","W",8881,"2005"
"405415",40890,"O'Hare Airport","06/12/2011","U",10199,"2011"
"405491",40890,"O'Hare Airport","10/19/2009","W",9247,"2009"
